species,pu,amount
1,1314,18000
1,1315,953100
1,1316,135900
1,1317,157500
1,1318,12600
1,1319,212400
1,1320,10800
1,1321,12600
1,1322,268200
1,1323,905400
1,1324,1133100
1,1325,251100
1,1326,103500
1,1327,279900
1,1328,30600
1,1329,37800
1,1330,61200
1,1331,513000
1,1332,961200
1,1333,336600
1,1334,4500
1,1335,49500
1,1336,255600
1,1337,147600
1,1338,9000
1,1339,169200
1,1340,3600
1,1341,3600
1,1342,122400
1,1343,91800
1,1344,97200
1,1345,11700
1,1346,2700
1,1347,3600
1,1348,900
1,1349,212400
1,1350,62100
1,1351,2700
1,1352,172800
1,1353,267300
1,1354,17100
1,1355,72000
1,1356,5400
1,1357,270000
1,1358,73800
1,1359,31500
1,1360,10800
1,1361,1800
1,1362,126900
1,1363,197100
1,1364,2700
1,1365,900
1,1366,2991600
1,1367,79200
1,1368,807300
1,1369,3833100
1,1370,565200
1,1371,1801800
1,1372,1240200
1,1373,140400
1,1374,289800
1,1375,747900
1,1376,470700
1,1377,240300
1,1378,402300
1,1379,90000
1,1380,2869200
1,1381,810000
1,1382,3204900
1,1383,3011400
1,1384,2718900
1,1385,1108800
1,1386,1865700
1,1387,3774600
1,1388,480600
1,1389,378000
1,1390,1477800
1,1391,5933700
1,1392,1607400
1,1393,1211400
1,1394,36900
1,1395,8100
1,1396,6300
1,1397,240300
1,1398,30600
1,1399,6300
1,1400,3600
1,1401,130500
1,1402,1800
1,1403,1707300
1,1404,337500
1,1405,240300
1,1406,1036800
1,1407,3711600
1,1408,861300
1,1409,94500
1,1410,13500
1,1411,14400
1,1412,60300
1,1413,378000
1,1414,1800
1,1415,4500
1,1416,2700
1,1417,1800
1,1418,900
1,1419,26100
1,1420,9900
1,1421,405000
1,1422,25200
1,1423,7200
1,1424,1086300
1,1425,4740300
1,1426,4984200
1,1427,809100
1,1428,310500
1,1429,3094200
1,1430,4091400
1,1431,11889900
1,1432,8974800
1,1433,2579400
1,1434,10466100
1,1435,4703400
1,1436,1761300
1,1437,8379900
1,1438,5781600
1,1439,614700
1,1440,3406500
1,1441,3444300
1,1442,9817200
1,1443,4610700
1,1444,8622000
1,1445,2524500
1,1446,1795500
1,1447,288000
1,1448,4052700
1,1449,6268500
1,1450,234000
1,1451,171900
1,1452,900
1,1453,1800
1,1454,385200
1,1455,2700
1,1456,1138500
1,1457,172800
1,1458,385200
1,1459,243000
1,1460,937800
